IGS14     130000000W 52000000W 52 42000000N 78000000N 36   Mainland Canada      
 46 33    74.000000   297.500000    7.97    1.56  -22.36    1.56   13.50    1.84
 46 34    75.000000   297.500000    8.05    1.22  -22.27    1.22   14.57    1.45
 46 35    76.000000   297.500000    8.20    0.80  -21.81    0.81   15.28    1.00
 46 36    77.000000   297.500000    8.23    0.84  -21.07    0.83   15.20    1.05
 46 37    78.000000   297.500000    8.20    1.24  -19.90    1.17   14.96    1.50
 47  1    42.000000   299.000000    9.53    4.55  -15.23    4.59   -2.30    5.30
 47  2    43.000000   299.000000    9.59    3.51  -15.13    3.50   -2.27    4.08
 47  3    44.000000   299.000000    9.70    2.54  -15.16    2.51   -2.14    2.96
 47  4    45.000000   299.000000    9.85    1.71  -15.32    1.67   -1.77    1.99
 47  5    46.000000   299.000000    9.90    0.64  -15.44    0.51   -1.33    0.70
 47  6    47.000000   299.000000    9.91    1.18  -15.60    1.08   -0.93    1.35
 47  7    48.000000   299.000000    9.83    1.44  -15.85    1.31   -0.05    1.64
 47  8    49.000000   299.000000    9.93    1.71  -16.29    1.66    1.22    1.99
 47  9    50.000000   299.000000    9.94    1.78  -16.65    1.76    2.57    2.08
 47 10    51.000000   299.000000    9.86    1.83  -16.71    1.80    3.82    2.13
 47 11    52.000000   299.000000    9.80    1.67  -16.54    1.61    4.88    1.94
 47 12    53.000000   299.000000    9.83    1.04  -16.32    0.88    5.60    1.21
 47 13    54.000000   299.000000   10.06    1.32  -16.22    1.22    5.66    1.54
 47 14    55.000000   299.000000   10.37    1.52  -16.19    1.49    5.17    1.77
 47 15    56.000000   299.000000   10.65    1.04  -16.18    1.04    4.38    1.22
 47 16    57.000000   299.000000   10.79    1.01  -16.20    1.00    3.66    1.18
 47 17    58.000000   299.000000   10.76    1.96  -16.25    1.95    3.15    2.29
 47 18    59.000000   299.000000   10.66    2.66  -16.32    2.65    2.67    3.10
 47 19    60.000000   299.000000   10.50    3.12  -16.38    3.12    2.24    3.64
 47 20    61.000000   299.000000   10.32    3.37  -16.46    3.37    1.88    3.94
 47 21    62.000000   299.000000   10.16    3.44  -16.54    3.44    1.61    4.02
 47 22    63.000000   299.000000   10.04    3.35  -16.64    3.35    1.46    3.92
 47 23    64.000000   299.000000    9.97    3.12  -16.77    3.13    1.48    3.65
 47 24    65.000000   299.000000    9.96    2.77  -16.94    2.77    1.67    3.24
 47 25    66.000000   299.000000    9.97    2.30  -17.20    2.31    2.10    2.70
 47 26    67.000000   299.000000    9.96    1.82  -17.60    1.82    2.81    2.13
 47 27    68.000000   299.000000    9.88    1.56  -18.17    1.56    3.87    1.83
 47 28    69.000000   299.000000    9.70    1.63  -18.92    1.62    5.31    1.91
 47 29    70.000000   299.000000    9.41    1.78  -19.77    1.78    7.08    2.09
 47 30    71.000000   299.000000    9.07    1.86  -20.62    1.86    9.10    2.18
 47 31    72.000000   299.000000    8.75    1.82  -21.37    1.82   11.23    2.14
 47 32    73.000000   299.000000    8.52    1.69  -21.92    1.69   13.24    1.99
 47 33    74.000000   299.000000    8.47    1.49  -22.16    1.49   14.97    1.76
 47 34    75.000000   299.000000    8.58    1.20  -22.05    1.21   16.32    1.44
 47 35    76.000000   299.000000    8.76    0.86  -21.56    0.87   17.27    1.08
 47 36    77.000000   299.000000    8.81    1.02  -20.79    0.99   17.29    1.26
 47 37    78.000000   299.000000    8.78    1.43  -19.63    1.33   17.06    1.72
 48  1    42.000000   300.500000   10.13    5.15  -15.25    5.22   -2.61    6.00
 48  2    43.000000   300.500000   10.17    4.17  -15.13    4.18   -2.50    4.85
 48  3    44.000000   300.500000   10.24    3.20  -15.13    3.18   -2.28    3.72
 48  4    45.000000   300.500000   10.31    2.30  -15.21    2.26   -1.93    2.66
 48  5    46.000000   300.500000   10.35    1.63  -15.34    1.57   -1.48    1.88
 48  6    47.000000   300.500000   10.53    1.65  -15.57    1.60   -0.93    1.91
 48  7    48.000000   300.500000   10.74    1.64  -15.89    1.59   -0.14    1.90
 48  8    49.000000   300.500000   10.90    1.61  -16.24    1.56    0.90    1.86
 48  9    50.000000   300.500000   10.88    1.84  -16.50    1.81    2.02    2.14
 48 10    51.000000   300.500000   10.76    2.02  -16.55    1.99    3.07    2.35
 48 11    52.000000   300.500000   10.65    1.86  -16.42    1.80    3.95    2.17
 48 12    53.000000   300.500000   10.63    1.45  -16.23    1.32    4.48    1.69
 48 13    54.000000   300.500000   10.76    1.63  -16.09    1.54    4.47    1.90
 48 14    55.000000   300.500000   10.97    1.88  -16.02    1.84    4.01    2.20
 48 15    56.000000   300.500000   11.16    1.85  -15.98    1.84    3.35    2.16
 48 16    57.000000   300.500000   11.27    1.99  -15.97    1.99    2.72    2.33
 48 17    58.000000   300.500000   11.26    2.52  -15.99    2.52    2.21    2.95
 48 18    59.000000   300.500000   11.18    3.10  -16.03    3.10    1.77    3.62
 48 19    60.000000   300.500000   11.06    3.53  -16.08    3.53    1.41    4.12
 48 20    61.000000   300.500000   10.92    3.78  -16.14    3.79    1.10    4.41
 48 21    62.000000   300.500000   10.80    3.85  -16.22    3.87    0.88    4.51
 48 22    63.000000   300.500000   10.71    3.77  -16.32    3.79    0.79    4.41
 48 23    64.000000   300.500000   10.66    3.55  -16.46    3.56    0.85    4.15
 48 24    65.000000   300.500000   10.65    3.20  -16.66    3.21    1.10    3.74
 48 25    66.000000   300.500000   10.66    2.76  -16.95    2.77    1.60    3.23
 48 26    67.000000   300.500000   10.63    2.31  -17.37    2.31    2.39    2.70
 48 27    68.000000   300.500000   10.54    1.96  -17.95    1.96    3.54    2.30
 48 28    69.000000   300.500000   10.34    1.80  -18.68    1.80    5.10    2.12
 48 29    70.000000   300.500000   10.02    1.77  -19.52    1.76    7.07    2.07
 48 30    71.000000   300.500000    9.62    1.74  -20.40    1.74    9.39    2.04
 48 31    72.000000   300.500000    9.21    1.66  -21.19    1.66   11.89    1.95
 48 32    73.000000   300.500000    8.92    1.53  -21.76    1.53   14.27    1.81
 48 33    74.000000   300.500000    8.86    1.40  -22.00    1.40   16.29    1.66
 48 34    75.000000   300.500000    8.98    1.23  -21.87    1.24   17.83    1.48
 48 35    76.000000   300.500000    9.16    1.08  -21.37    1.09   18.83    1.34
 48 36    77.000000   300.500000    9.25    1.29  -20.57    1.25   19.02    1.58
 48 37    78.000000   300.500000    9.25    1.67  -19.40    1.55   18.88    2.00
 49  1    42.000000   302.000000   10.68    5.74  -15.24    5.84   -2.64    6.68
 49  2    43.000000   302.000000   10.70    4.77  -15.12    4.81   -2.50    5.55
 49  3    44.000000   302.000000   10.76    3.76  -15.10    3.76   -2.25    4.37
 49  4    45.000000   302.000000   10.85    2.80  -15.19    2.76   -1.87    3.25
 49  5    46.000000   302.000000   10.98    2.09  -15.37    2.05   -1.40    2.42
 49  6    47.000000   302.000000   11.21    1.81  -15.64    1.78   -0.85    2.10
 49  7    48.000000   302.000000   11.52    1.55  -15.94    1.51   -0.17    1.79
 49  8    49.000000   302.000000   11.85    0.63  -16.21    0.46    0.66    0.69
 49  9    50.000000   302.000000   11.67    1.73  -16.38    1.70    1.53    2.01
 49 10    51.000000   302.000000   11.52    2.19  -16.40    2.15    2.38    2.55
 49 11    52.000000   302.000000   11.40    2.31  -16.30    2.26    3.07    2.70
 49 12    53.000000   302.000000   11.35    2.32  -16.14    2.25    3.44    2.70
 49 13    54.000000   302.000000   11.39    2.44  -15.99    2.38    3.42    2.85
 49 14    55.000000   302.000000   11.51    2.62  -15.89    2.59    3.06    3.05
 49 15    56.000000   302.000000   11.63    2.74  -15.82    2.72    2.52    3.19
 49 16    57.000000   302.000000   11.70    2.92  -15.78    2.92    1.96    3.41
 49 17    58.000000   302.000000   11.69    3.27  -15.78    3.27    1.46    3.82
 49 18    59.000000   302.000000   11.63    3.68  -15.79    3.69    1.04    4.30
 49 19    60.000000   302.000000   11.54    4.03  -15.82    4.04    0.70    4.70
 49 20    61.000000   302.000000   11.44    4.24  -15.87    4.26    0.43    4.96
 49 21    62.000000   302.000000   11.35    4.30  -15.95    4.32    0.25    5.03
 49 22    63.000000   302.000000   11.29    4.22  -16.05    4.24    0.19    4.93
 49 23    64.000000   302.000000   11.25    3.99  -16.20    4.01    0.30    4.66
 49 24    65.000000   302.000000   11.25    3.64  -16.41    3.66    0.59    4.26
 49 25    66.000000   302.000000   11.26    3.20  -16.72    3.22    1.13    3.75
 49 26    67.000000   302.000000   11.23    2.73  -17.16    2.74    1.98    3.20
 49 27    68.000000   302.000000   11.14    2.29  -17.73    2.29    3.19    2.69
 49 28    69.000000   302.000000   10.94    1.94  -18.46    1.94    4.83    2.29
 49 29    70.000000   302.000000   10.59    1.71  -19.29    1.71    6.96    2.02
 49 30    71.000000   302.000000   10.11    1.58  -20.19    1.58    9.55    1.86
 49 31    72.000000   302.000000    9.59    1.45  -21.03    1.45   12.43    1.72
 49 32    73.000000   302.000000    9.22    1.33  -21.64    1.33   15.19    1.58
 49 33    74.000000   302.000000    9.13    1.31  -21.89    1.31   17.43    1.56
 49 34    75.000000   302.000000    9.27    1.31  -21.74    1.33   19.07    1.58
 49 35    76.000000   302.000000    9.46    1.36  -21.23    1.35   20.10    1.65
 49 36    77.000000   302.000000    9.58    1.60  -20.40    1.55   20.43    1.94
 49 37    78.000000   302.000000    9.61    1.95  -19.21    1.81   20.40    2.33
 50  1    42.000000   303.500000   11.16    6.36  -15.21    6.50   -2.53    7.41
 50  2    43.000000   303.500000   11.18    5.39  -15.08    5.46   -2.38    6.27
 50  3    44.000000   303.500000   11.26    4.28  -15.06    4.29   -2.10    4.97
 50  4    45.000000   303.500000   11.37    3.12  -15.15    3.09   -1.70    3.61
 50  5    46.000000   303.500000   11.55    2.04  -15.36    1.99   -1.22    2.36
 50  6    47.000000   303.500000   11.79    1.41  -15.65    1.36   -0.70    1.63
 50  7    48.000000   303.500000   12.03    1.43  -15.92    1.40   -0.19    1.66
 50  8    49.000000   303.500000   12.18    1.05  -16.18    0.97    0.37    1.20
 50  9    50.000000   303.500000   12.21    1.79  -16.27    1.74    1.11    2.07
 50 10    51.000000   303.500000   12.11    2.46  -16.26    2.42    1.80    2.86
 50 11    52.000000   303.500000   12.00    2.86  -16.18    2.81    2.33    3.33
 50 12    53.000000   303.500000   11.93    3.09  -16.05    3.04    2.61    3.60
 50 13    54.000000   303.500000   11.93    3.28  -15.91    3.24    2.58    3.82
 50 14    55.000000   303.500000   11.97    3.44  -15.79    3.42    2.30    4.02
 50 15    56.000000   303.500000   12.02    3.60  -15.70    3.58    1.85    4.20
 50 16    57.000000   303.500000   12.06    3.78  -15.64    3.77    1.35    4.41
 50 17    58.000000   303.500000   12.04    4.04  -15.60    4.04    0.88    4.71
 50 18    59.000000   303.500000   12.00    4.33  -15.60    4.34    0.47    5.06
 50 19    60.000000   303.500000   11.93    4.59  -15.61    4.60    0.14    5.36
 50 20    61.000000   303.500000   11.86    4.75  -15.65    4.77   -0.12    5.55
 50 21    62.000000   303.500000   11.80    4.78  -15.72    4.80   -0.27    5.59
 50 22    63.000000   303.500000   11.77    4.68  -15.83    4.70   -0.30    5.47
 50 23    64.000000   303.500000   11.74    4.44  -15.98    4.46   -0.17    5.19
 50 24    65.000000   303.500000   11.75    4.08  -16.21    4.10    0.15    4.77
 50 25    66.000000   303.500000   11.76    3.63  -16.53    3.64    0.72    4.25
 50 26    67.000000   303.500000   11.75    3.11  -16.97    3.12    1.59    3.65
 50 27    68.000000   303.500000   11.66    2.57  -17.54    2.58    2.82    3.02
 50 28    69.000000   303.500000   11.47    2.05  -18.24    2.05    4.50    2.42
 50 29    70.000000   303.500000   11.10    1.61  -19.07    1.62    6.72    1.91
 50 30    71.000000   303.500000   10.56    1.37  -19.99    1.37    9.56    1.62
 50 31    72.000000   303.500000    9.91    1.22  -20.89    1.22   12.83    1.45
 50 32    73.000000   303.500000    9.40    1.07  -21.57    1.07   15.97    1.30
 50 33    74.000000   303.500000    9.32    1.25  -21.81    1.25   18.37    1.50
 50 34    75.000000   303.500000    9.47    1.45  -21.65    1.46   20.07    1.74
 50 35    76.000000   303.500000    9.68    1.63  -21.13    1.63   21.12    1.97
 50 36    77.000000   303.500000    9.82    1.92  -20.28    1.87   21.54    2.30
 50 37    78.000000   303.500000    9.88    2.26  -19.07    2.10   21.61    2.69
 51  1    42.000000   305.000000   11.55    7.14  -15.15    7.32   -2.36    8.32
 51  2    43.000000   305.000000   11.59    6.14  -15.01    6.22   -2.22    7.14
 51  3    44.000000   305.000000   11.68    4.89  -14.98    4.91   -1.93    5.68
 51  4    45.000000   305.000000   11.83    3.50  -15.04    3.47   -1.52    4.06
 51  5    46.000000   305.000000   12.01    2.06  -15.20    2.01   -1.02    2.38
 51  6    47.000000   305.000000   12.23    0.78  -15.47    0.67   -0.52    0.86
 51  7    48.000000   305.000000   12.43    1.35  -15.68    1.31   -0.15    1.56
 51  8    49.000000   305.000000   12.54    1.07  -15.97    0.93    0.24    1.21
 51  9    50.000000   305.000000   12.60    2.09  -16.08    2.02    0.83    2.42
 51 10    51.000000   305.000000   12.55    2.90  -16.11    2.85    1.37    3.37
 51 11    52.000000   305.000000   12.46    3.46  -16.06    3.41    1.78    4.02
 51 12    53.000000   305.000000   12.37    3.82  -15.96    3.78    1.99    4.45
 51 13    54.000000   305.000000   12.33    4.07  -15.83    4.03    1.97    4.74
 51 14    55.000000   305.000000   12.33    4.25  -15.71    4.23    1.73    4.96
 51 15    56.000000   305.000000   12.34    4.40  -15.61    4.39    1.34    5.14
 51 16    57.000000   305.000000   12.35    4.57  -15.53    4.56    0.89    5.33
 51 17    58.000000   305.000000   12.32    4.76  -15.47    4.76    0.44    5.56
 51 18    59.000000   305.000000   12.29    4.98  -15.45    4.98    0.04    5.81
 51 19    60.000000   305.000000   12.24    5.16  -15.45    5.17   -0.28    6.03
 51 20    61.000000   305.000000   12.19    5.27  -15.48    5.29   -0.53    6.15
 51 21    62.000000   305.000000   12.15    5.27  -15.55    5.29   -0.67    6.15
 51 22    63.000000   305.000000   12.13    5.14  -15.65    5.16   -0.69    6.01
 51 23    64.000000   305.000000   12.12    4.88  -15.82    4.91   -0.55    5.71
 51 24    65.000000   305.000000   12.14    4.51  -16.05    4.53   -0.21    5.28
 51 25    66.000000   305.000000   12.16    4.03  -16.37    4.05    0.37    4.72
 51 26    67.000000   305.000000   12.16    3.47  -16.81    3.49    1.24    4.07
 51 27    68.000000   305.000000   12.09    2.84  -17.36    2.85    2.46    3.34
 51 28    69.000000   305.000000   11.92    2.15  -18.04    2.16    4.13    2.55
 51 29    70.000000   305.000000   11.57    1.48  -18.85    1.49    6.37    1.78
 51 30    71.000000   305.000000   10.97    1.11  -19.79    1.11    9.39    1.34
 51 31    72.000000   305.000000   10.16    1.02  -20.77    1.03   13.07    1.24
 51 32    73.000000   305.000000    9.50    0.82  -21.53    0.82   16.60    1.03
 51 33    74.000000   305.000000    9.43    1.28  -21.77    1.28   19.09    1.54
 51 34    75.000000   305.000000    9.60    1.63  -21.60    1.64   20.84    1.96
 51 35    76.000000   305.000000    9.82    1.91  -21.07    1.90   21.90    2.28
 51 36    77.000000   305.000000   10.00    2.22  -20.19    2.16   22.38    2.65
 51 37    78.000000   305.000000   10.08    2.57  -18.98    2.39   22.50    3.05
 52  1    42.000000   306.500000   11.83    8.16  -15.09    8.35   -2.23    9.50
 52  2    43.000000   306.500000   11.87    7.05  -14.94    7.14   -2.08    8.20
 52  3    44.000000   306.500000   11.99    5.64  -14.87    5.67   -1.79    6.56
 52  4    45.000000   306.500000   12.18    4.11  -14.87    4.09   -1.38    4.77
 52  5    46.000000   306.500000   12.42    2.58  -14.91    2.54   -0.90    2.99
 52  6    47.000000   306.500000   12.60    1.22  -15.00    1.16   -0.42    1.39
 52  7    48.000000   306.500000   12.90    1.14  -15.23    1.12   -0.06    1.33
 52  8    49.000000   306.500000   13.00    1.92  -15.58    1.87    0.27    2.23
 52  9    50.000000   306.500000   12.95    2.74  -15.84    2.68    0.69    3.18
 52 10    51.000000   306.500000   12.87    3.53  -15.96    3.47    1.11    4.10
 52 11    52.000000   306.500000   12.76    4.13  -15.96    4.08    1.44    4.80
 52 12    53.000000   306.500000   12.67    4.54  -15.89    4.50    1.60    5.29
 52 13    54.000000   306.500000   12.60    4.81  -15.78    4.78    1.57    5.60
 52 14    55.000000   306.500000   12.57    4.99  -15.65    4.97    1.36    5.82
 52 15    56.000000   306.500000   12.55    5.13  -15.54    5.12    1.00    5.99
 52 16    57.000000   306.500000   12.54    5.27  -15.45    5.26    0.58    6.14
 52 17    58.000000   306.500000   12.52    5.42  -15.38    5.42    0.15    6.32
 52 18    59.000000   306.500000   12.48    5.57  -15.35    5.58   -0.25    6.51
 52 19    60.000000   306.500000   12.45    5.70  -15.34    5.72   -0.57    6.66
 52 20    61.000000   306.500000   12.41    5.77  -15.37    5.79   -0.82    6.74
 52 21    62.000000   306.500000   12.38    5.73  -15.43    5.76   -0.95    6.70
 52 22    63.000000   306.500000   12.37    5.58  -15.53    5.61   -0.96    6.52
 52 23    64.000000   306.500000   12.38    5.31  -15.69    5.34   -0.81    6.21
 52 24    65.000000   306.500000   12.41    4.92  -15.93    4.94   -0.47    5.75
 52 25    66.000000   306.500000   12.44    4.42  -16.26    4.44    0.11    5.18
 52 26    67.000000   306.500000   12.44    3.83  -16.69    3.84    0.97    4.49
 52 27    68.000000   306.500000   12.40    3.13  -17.23    3.14    2.17    3.68
 52 28    69.000000   306.500000   12.26    2.31  -17.88    2.32    3.79    2.74
 52 29    70.000000   306.500000   11.95    1.41  -18.66    1.41    5.97    1.71
 52 30    71.000000   306.500000   11.32    0.87  -19.60    0.87    9.07    1.09
 52 31    72.000000   306.500000   10.35    1.05  -20.67    1.05   13.15    1.28
 52 32    73.000000   306.500000    9.60    0.94  -21.49    0.93   16.96    1.17
 52 33    74.000000   306.500000    9.50    1.43  -21.75    1.43   19.59    1.73
 52 34    75.000000   306.500000    9.68    1.85  -21.58    1.86   21.37    2.21
 52 35    76.000000   306.500000    9.92    2.16  -21.03    2.15   22.44    2.57
 52 36    77.000000   306.500000   10.11    2.49  -20.15    2.42   22.95    2.95
 52 37    78.000000   306.500000   10.20    2.85  -18.92    2.67   23.10    3.38
 53  1    42.000000   308.000000   11.97    9.41  -15.04    9.61   -2.18   10.96
 53  2    43.000000   308.000000   12.02    7.98  -14.89    8.08   -2.03    9.29
 53  3    44.000000   308.000000   12.15    6.45  -14.79    6.48   -1.73    7.51
 53  4    45.000000   308.000000   12.37    4.89  -14.74    4.89   -1.31    5.69
 53  5    46.000000   308.000000   12.71    3.36  -14.69    3.35   -0.84    3.91
 53  6    47.000000   308.000000   13.22    1.72  -14.67    1.72   -0.40    2.01
 53  7    48.000000   308.000000   13.52    1.25  -14.85    1.20   -0.05    1.45
 53  8    49.000000   308.000000   13.34    2.71  -15.33    2.67    0.27    3.15
 53  9    50.000000   308.000000   13.17    3.59  -15.69    3.53    0.64    4.17
 53 10    51.000000   308.000000   13.04    4.29  -15.88    4.24    1.00    4.99
 53 11    52.000000   308.000000   12.91    4.85  -15.91    4.80    1.29    5.65
 53 12    53.000000   308.000000   12.81    5.24  -15.86    5.20    1.43    6.11
 53 13    54.000000   308.000000   12.73    5.49  -15.75    5.46    1.40    6.40
 53 14    55.000000   308.000000   12.69    5.65  -15.62    5.63    1.18    6.59
 53 15    56.000000   308.000000   12.66    5.77  -15.50    5.75    0.84    6.73
 53 16    57.000000   308.000000   12.65    5.87  -15.41    5.86    0.43    6.85
 53 17    58.000000   308.000000   12.61    5.98  -15.33    5.98    0.00    6.98
 53 18    59.000000   308.000000   12.58    6.10  -15.29    6.10   -0.40    7.12
 53 19    60.000000   308.000000   12.55    6.19  -15.28    6.20   -0.72    7.23
 53 20    61.000000   308.000000   12.52    6.22  -15.30    6.24   -0.97    7.27
 53 21    62.000000   308.000000   12.50    6.16  -15.36    6.18   -1.11    7.20
 53 22    63.000000   308.000000   12.49    5.99  -15.46    6.02   -1.12    7.00
 53 23    64.000000   308.000000   12.50    5.70  -15.62    5.73   -0.96    6.67
 53 24    65.000000   308.000000   12.54    5.30  -15.86    5.33   -0.62    6.20
 53 25    66.000000   308.000000   12.58    4.79  -16.18    4.82   -0.05    5.61
 53 26    67.000000   308.000000   12.60    4.18  -16.60    4.21    0.80    4.90
 53 27    68.000000   308.000000   12.57    3.46  -17.14    3.48    1.97    4.07
 53 28    69.000000   308.000000   12.45    2.60  -17.78    2.62    3.55    3.08
 53 29    70.000000   308.000000   12.18    1.60  -18.52    1.61    5.66    1.94
 53 30    71.000000   308.000000   11.56    1.01  -19.46    1.01    8.77    1.26
 53 31    72.000000   308.000000   10.46    1.38  -20.61    1.38   13.17    1.65
 53 32    73.000000   308.000000    9.65    1.32  -21.47    1.32   17.15    1.60
 53 33    74.000000   308.000000    9.52    1.70  -21.75    1.70   19.88    2.04
 53 34    75.000000   308.000000    9.71    2.09  -21.57    2.09   21.67    2.48
 53 35    76.000000   308.000000    9.97    2.38  -21.03    2.37   22.74    2.82
 53 36    77.000000   308.000000   10.17    2.69  -20.13    2.63   23.25    3.19
 53 37    78.000000   308.000000   10.27    3.07  -18.91    2.89   23.41    3.63
